V1,V3,V5,V7,V8,V10
2214.7889,-0.0011,2867.0,615.5882,0.0107,112.2
2189.9667,-0.0028,2845.0,608.7891,0.0216,122.6
2189.9667,0.0026,2845.0,607.4455,0.0374,221.4
2189.9667,-0.0038,2845.0,613.7409,0.0313,208.5
2189.9667,0.0025,2845.0,607.0664,0.0358,118.1
2191.1333,-0.0064,2839.0,609.49,-0.0021,62.6
2201.0667,0.0059,2858.0,613.6936,-0.0073,109.1
2194.3778,0.0021,2851.0,615.8645,0.0437,95.6
2213.2111,-0.0007,2839.0,610.1455,-0.012,78.5
2201.0667,-0.0033,2860.0,627.9364,-0.0043,73.6
2315.2667,0.0125,2872.0,618.8064,0.0156,101.8
2185.2111,0.0058,2863.0,625.8409,0.012,100.7
2315.2667,0.0215,2867.0,620.29,0.0326,102.2
2171.5,0.0086,2837.0,615.4964,0.0168,181.7
2201.0667,-0.0018,2863.0,628.4509,0.0091,53.4
2210.2778,0.0,2867.0,620.9573,0.0052,78.5
2194.9556,0.0151,2846.0,608.7664,-0.0031,120.2
2194.9556,0.0247,2852.0,620.5436,0.0089,106.3
2194.9556,-0.0045,2846.0,609.9736,-0.0089,97.0
2213.2111,-0.0068,2846.0,615.9991,0.0295,38.4
2189.9667,0.0072,2845.0,610.91,0.0252,107.3
2060.66,0.0028,2837.0,617.6382,0.0224,107.0
2227.2444,-0.0008,2846.0,608.1209,0.0289,99.8
2211.4334,0.0052,2844.0,609.3582,0.0433,119.8
2060.66,0.0007,2839.0,613.1936,-0.004,115.4
2195.5,-0.0104,2832.0,612.9127,0.0319,105.4
2194.3778,0.013,2843.0,613.9018,0.0375,152.3
2227.2444,0.0135,2852.0,618.5427,0.029,59.1
2227.2444,-0.0036,2832.0,616.6209,0.0365,66.1
2060.66,0.001,2859.0,617.4627,-0.0096,112.2
2202.3556,0.0063,2852.0,616.5845,0.1182,187.1
2227.2444,0.0087,2842.0,619.0945,0.1207,64.5
2060.66,0.007,2867.0,609.41,0.0161,76.6
2197.3222,0.0051,2854.0,617.4336,-0.0059,184.4
2201.0667,-0.0096,2889.0,631.7709,0.0196,69.3
2060.66,-0.0045,2867.0,615.6818,-0.0237,36.3
2060.66,-0.0038,2858.0,613.3591,0.0189,81.4
2168.7333,0.0055,2852.0,616.4655,0.0268,129.6
2228.7222,0.0105,2846.0,617.7127,0.006,210.3
2213.9111,-0.0085,2843.0,617.9145,0.0,92.7
2204.5,-0.007,2854.0,622.8936,-0.0302,86.0
2197.3222,-0.0021,2851.0,619.7764,-0.0297,87.8
2211.4334,-0.002,2846.0,610.5545,0.0091,103.8
2184.7222,-0.0053,2867.0,630.6173,0.0064,133.1
2168.7333,0.001,2872.0,618.9709,0.0248,184.3
2206.1444,-0.0165,2842.0,618.9927,0.0403,207.9
2197.3222,0.0049,2836.0,613.1709,0.0556,178.5
2211.4334,0.0018,2848.0,616.0473,0.0248,73.3
2206.1444,-0.0061,2832.0,611.2764,0.0526,124.5
2210.2778,0.0111,2859.0,622.7491,0.0239,119.9
2168.7333,-0.0037,2852.0,618.9382,0.1172,161.7
2195.5,-0.0049,2842.0,620.9509,0.0443,155.8
2227.2444,0.0062,2842.0,610.6418,-0.0259,138.4
2213.9111,-0.0039,2832.0,617.5991,-0.0167,157.3
2172.3111,-0.0112,2851.0,616.48,-0.0022,67.3
2204.5,0.0023,2851.0,614.9991,-0.0106,94.0
2180.5556,0.0017,2839.0,617.5064,-0.028,193.4
2197.3222,0.0062,2852.0,620.2518,0.1047,112.5
2180.5556,-0.0051,2846.0,616.6255,0.0259,84.0
2180.5556,0.0092,2855.0,620.6055,0.0292,166.0
2206.1444,-0.0011,2837.0,603.11,0.0429,49.0
2168.7333,-0.0125,2832.0,615.2509,0.1071,187.2
2204.1555,-0.0095,2844.0,618.0764,0.0168,167.9
2206.5777,0.0005,2858.0,618.0536,0.0043,105.1
2213.9111,-0.0033,2847.0,617.2882,0.0227,87.8
2213.9111,-0.0002,2845.0,623.0718,0.0215,177.3
2172.3111,0.0005,2832.0,605.9036,0.0273,208.4
2168.7333,0.0008,2844.0,614.0727,0.0238,186.6
2172.3111,-0.011,2844.0,610.9945,0.026,112.4
2201.8666,0.0077,2857.0,614.4236,-0.0018,93.0
2201.8666,-0.0065,2845.0,610.1736,0.0299,82.3
2060.66,-0.0057,2843.0,615.8473,0.0322,108.2
2206.1444,-0.0078,2855.0,612.8964,0.0413,88.6
2209.0889,-0.0095,2852.0,628.3527,0.0373,209.9
2202.3556,-0.0132,2854.0,618.0636,-0.0105,105.2
2211.6,0.0102,2837.0,603.9709,0.0215,141.4
2172.3111,0.0111,2852.0,622.2427,-0.021,104.8
2206.1444,-0.0083,2843.0,621.6927,0.0105,108.7
2201.8666,-0.0043,2846.0,610.7891,0.0154,120.1
2213.9111,-0.0195,2847.0,618.1164,0.0224,73.5
2215.5111,0.0111,2855.0,618.42,0.0196,230.3
2201.0667,0.0009,2863.0,619.0327,-0.0276,152.7
2223.9,0.0061,2861.0,614.7945,0.048,38.9
2206.1444,-0.007,2843.0,608.12,0.0042,186.6
2188.5444,-0.0269,2851.0,618.3364,0.0244,48.3
2215.1778,-0.0007,2839.0,610.0409,-0.0026,215.8
2172.3111,-0.0007,2832.0,613.3891,0.0242,147.5
2184.7222,-0.0072,2863.0,628.8636,0.0135,97.2
2215.5111,0.0009,2839.0,610.2682,0.0015,61.5
2247.3666,-0.0046,2836.0,612.1264,0.0127,52.7
2215.5111,-0.0009,2847.0,615.5991,0.035,112.1
2194.9556,0.0071,2859.0,619.4909,0.0299,124.1
2206.1444,0.0024,2842.0,609.6573,0.0285,223.8
2189.3556,0.0014,2843.0,616.1045,0.0252,233.9
2166.2111,0.0018,2832.0,608.4873,0.0518,132.6
2226.3111,-0.0078,2852.0,612.67,-0.009,184.6
2206.1444,0.0014,2852.0,615.0427,0.011,79.0
2226.3111,-0.0011,2842.0,613.0145,0.0488,66.8
2223.9,0.0063,2837.0,609.7173,0.0477,110.7
2218.6223,-0.0076,2847.0,611.4118,0.0406,133.8
2153.9778,0.0233,2847.0,610.0382,0.0255,73.5
2172.3111,-0.0046,2832.0,605.5936,0.0993,185.8
2153.9778,0.017,2857.0,626.5491,0.0995,115.2
2211.6,0.0041,2849.0,617.8882,0.0343,168.0
2169.8334,-0.0192,2845.0,619.01,0.1365,92.0
2201.8666,-0.0049,2836.0,608.9036,0.0302,163.6
2146.7778,0.0077,2854.0,622.3882,-0.0228,155.4
2215.5111,0.0105,2847.0,618.19,0.0174,105.3
2247.3666,0.0028,2845.0,613.5191,0.0138,71.5
2203.4445,-0.005,2843.0,614.9327,0.0144,53.7
2192.5556,-0.008,2847.0,619.0618,0.0292,87.4
2194.9555,-0.0017,2847.0,616.7927,0.0184,56.9
2226.0667,0.0031,2847.0,617.7618,0.0268,225.5
2231.6111,-0.0068,2842.0,608.8064,0.0164,114.8
2247.3666,0.0168,2816.0,609.9309,0.009,105.9
2169.8334,0.0101,2861.0,612.7718,0.1187,65.8
2200.2,-0.007,2837.0,614.23,-0.0016,104.6
2219.7667,0.0018,2846.0,625.27,-0.0021,92.1
2249.2556,0.0015,2835.0,620.2973,0.0045,160.1
2219.7667,-0.0108,2844.0,615.2391,0.0111,113.5
2153.9778,-0.006,2845.0,611.2555,-0.0074,65.0
2249.2556,-0.0085,2846.0,622.3518,0.0122,129.5
2254.7111,0.006,2846.0,615.4118,0.0324,114.1
2194.9555,-0.0063,2853.0,625.8836,0.1156,69.7
2254.7111,0.0127,2845.0,615.8436,0.1035,91.9
2206.1444,-0.0068,2851.0,614.3073,0.0218,80.9
2227.2222,-0.0095,2851.0,615.98,0.032,69.7
2213.9111,-0.0099,2847.0,619.2591,0.0272,108.4
2153.9778,-0.0014,2853.0,614.7973,0.0367,68.5
2231.6111,-0.0119,2849.0,621.3964,0.0364,117.7
2211.5222,0.014,2847.0,614.8727,0.1174,159.5
2276.4556,0.0069,2854.0,625.3982,0.1232,79.2
2231.6111,-0.0068,2842.0,609.0227,0.0248,113.5
2219.7667,-0.0102,2842.0,612.9818,0.0182,114.3
2192.5556,0.0006,2847.0,615.0618,0.0213,167.5
2219.7667,-0.0015,2849.0,619.5882,0.1124,147.0
2226.0667,-0.012,2842.0,610.9591,0.0198,93.3
2208.5222,0.0071,2854.0,620.2182,0.05,83.4
2200.2,-0.017,2858.0,620.8227,0.0083,141.4
2147.1111,-0.0135,2844.0,612.7691,0.028,56.1
2233.6334,-0.0019,2898.0,623.4027,0.0187,79.5
2231.6111,-0.0125,2851.0,615.1909,0.0662,82.5
2168.7333,-0.0053,2855.0,614.4182,0.0279,59.2
2200.2,0.0046,2847.0,610.4318,0.0434,103.3
2227.2222,0.0051,2843.0,615.6636,0.0338,90.8
2147.1111,0.0052,2849.0,619.0118,-0.0104,53.8
2231.6111,-0.017,2842.0,607.11,0.0135,146.1
2231.6111,0.0094,2853.0,614.8418,0.0933,170.7
2208.5222,-0.0207,2858.0,615.69,0.0329,118.4
2200.2,0.0013,2842.0,610.5218,0.0243,177.0
2147.1111,0.0059,2853.0,626.4436,0.127,65.9
2147.1111,-0.0051,2854.0,615.9573,0.0903,105.9
2178.5889,0.0044,2835.0,619.4427,0.0075,155.3
2203.4445,0.0076,2836.0,609.3291,-0.0199,171.8
2178.4667,-0.0152,2860.0,614.7491,0.0504,107.5
2222.0111,-0.0034,2847.0,616.0691,0.0209,73.6
2185.1,-0.0112,2881.0,622.1618,0.0308,141.4
2244.9778,0.018,2892.0,623.9518,0.0246,143.6
2200.2,-0.0013,2845.0,614.9182,0.039,164.7
2200.2,-0.0094,2842.0,618.2909,0.05,69.9
2178.4667,-0.0066,2898.0,631.0882,0.0126,51.4
2219.7667,0.0018,2853.0,623.2973,0.0451,155.2
2258.2778,-0.0088,2844.0,614.3318,0.048,125.1
2266.8333,-0.0136,2853.0,624.2391,0.0341,176.1
2266.8333,0.0064,2846.0,620.7291,0.0331,57.7
2186.9,-0.0088,2841.0,615.4582,-0.0017,94.1
2178.4667,-0.0175,2885.0,620.3545,0.0363,52.4
2187.6667,0.0148,2837.0,613.8409,0.0474,100.7
2249.2556,-0.0064,2842.0,609.3673,0.0423,156.9
2266.8333,0.01,2895.0,619.4064,0.0277,74.9
2250.3667,-0.0124,2849.0,619.1209,0.0456,117.7
2176.4667,-0.0094,2838.0,612.6527,0.0551,146.9
2200.2,-0.001,2853.0,622.3327,0.01,81.8
2219.7667,-0.0071,2847.0,619.7764,0.0118,58.5
2187.6667,0.0072,2853.0,625.1518,0.0535,38.9
2227.9778,-0.0064,2838.0,616.91,0.0148,150.3
2200.2,-0.0261,2853.0,614.9409,-0.0054,133.1
2169.9444,0.0106,2879.0,623.4555,-0.0276,69.3
2169.9444,-0.0048,2835.0,618.2627,-0.0282,204.2
2169.9444,0.0016,2877.0,636.2836,-0.0163,195.4
2169.9444,0.0044,2835.0,608.2736,-0.0238,91.7
2169.9444,0.0028,2877.0,637.0109,-0.016,64.0
2266.8333,-0.0055,2838.0,609.8255,0.0238,80.3
2222.0111,-0.0057,2845.0,615.5473,0.013,112.5
2179.1111,-0.0026,2838.0,607.1145,0.022,125.9
2233.6334,-0.0058,2841.0,614.3691,-0.0107,183.5
2256.6,0.0043,2841.0,614.5955,0.0587,173.1
2178.5889,0.0081,2838.0,609.3682,0.0542,129.0
2249.2556,-0.0057,2835.0,622.8555,0.024,238.4
2249.2556,-0.0123,2852.0,622.8273,0.0004,89.0
2249.2556,-0.0078,2844.0,617.6136,0.0131,80.3
2137.6111,-0.0136,2826.0,621.4109,0.105,62.7
2256.6,0.0141,2853.0,620.9655,0.0472,176.3
2276.4556,-0.0018,2837.0,613.4518,-0.0052,206.5
2260.7333,0.0067,2840.0,610.3245,0.0174,104.3
2231.9555,-0.0062,2853.0,609.04,0.0206,76.9
2244.9778,0.0099,2884.0,630.1173,0.0435,260.5
2158.7,0.0009,2893.0,623.4845,-0.0221,88.5
2227.9778,-0.0005,2886.0,625.4955,0.0587,174.3
2231.9555,0.0035,2845.0,613.5236,0.1257,73.7
2186.9,-0.0117,2884.0,637.8373,0.0031,187.2
2187.7888,-0.0114,2837.0,617.8509,0.0018,150.8
2231.9555,0.003,2853.0,619.2082,0.0059,75.5
2206.1444,-0.0033,2871.0,608.1736,-0.0158,186.5
2219.7667,-0.0059,2853.0,614.8373,-0.0092,227.3
2266.8333,-0.004,2841.0,615.4145,0.003,122.8
2269.2556,0.0006,2881.0,625.6264,0.0657,67.9
2182.6222,0.0024,2835.0,625.6882,0.014,123.7
2276.4556,-0.0007,2840.0,615.8445,-0.0225,130.0
2211.4334,0.0021,2855.0,620.1991,0.0236,165.8
2221.9778,0.0004,2838.0,612.3964,-0.0608,244.9
2147.1111,-0.0096,2835.0,620.1991,0.018,122.6
2222.0111,-0.0042,2846.0,621.9545,0.0095,170.8
2276.4556,-0.0166,2841.0,616.5418,0.0187,110.2
2193.3555,-0.0095,2846.0,621.2118,0.0392,159.4
2260.7333,-0.0027,2885.0,622.0627,-0.0024,121.4
2185.1,-0.006,2847.0,616.7664,0.0269,69.4
2165.0333,0.0047,2834.0,612.0355,0.0242,90.4
2221.9778,-0.001,2876.0,619.2536,0.0055,56.6
2137.6111,0.0025,2837.0,610.95,-0.0142,171.3
2266.8333,-0.0173,2835.0,618.0409,0.0071,116.3
2222.0111,0.0049,2842.0,617.6055,0.0582,105.3
2221.9778,0.0059,2889.0,622.6936,0.019,126.0
2260.7333,-0.0065,2838.0,614.2073,0.0232,189.9
2231.6111,-0.0228,2853.0,615.0982,0.0433,82.0
2231.6111,-0.0077,2867.0,613.4764,-0.014,191.4
2201.0667,0.0038,2864.0,630.1364,-0.0039,129.9
2243.8556,-0.0038,2842.0,616.1364,0.0086,50.8
2168.7,-0.0239,2898.0,618.5791,-0.1145,124.4
2178.5889,-0.0021,2898.0,620.24,0.02,92.2
2254.8667,0.0133,2826.0,616.4845,-0.018,142.0
2244.5,-0.0019,2833.0,611.9391,0.0052,110.8
2158.7,-0.004,2835.0,617.0345,0.0077,207.1
2244.5,0.0163,2860.0,620.9573,0.0083,168.9
2165.0333,0.0063,2838.0,614.6282,0.0387,97.7
2165.0333,-0.0001,2885.0,622.3018,0.0226,127.0
2185.1,-0.0056,2873.0,627.7145,-0.2129,161.2
2228.9445,-0.0056,2841.0,617.32,-0.018,120.8
2260.7333,-0.0035,2840.0,612.7009,0.0229,204.6
2168.7,-0.0073,2829.0,611.1355,0.0095,94.0
2168.7,-0.0096,2834.0,614.7864,0.0156,142.7
2209.9555,-0.0199,2875.0,629.9973,0.0278,84.7
2179.1111,0.0038,2889.0,623.5636,-0.0213,58.6
2175.1222,0.0029,2881.0,621.7564,-0.0023,196.2
2170.7444,-0.01,2835.0,616.89,0.028,143.5
2228.9445,-0.0073,2838.0,622.7273,0.0643,145.4
2243.8556,-0.0035,2846.0,615.4036,0.041,154.0
2244.5,0.0163,2837.0,612.6036,0.0214,128.6
2182.0222,-0.0117,2881.0,630.1609,-0.0141,151.9
2188.5111,0.0043,2885.0,621.2755,0.038,199.9
2175.1222,0.0061,2881.0,625.3073,-0.013,112.2
2175.1222,-0.0016,2834.0,609.3064,0.0147,73.1
2241.1778,-0.0019,2874.0,614.3709,-0.0092,122.2
2175.1222,0.001,2872.0,632.0473,-0.0094,37.1
2170.7444,-0.0058,2885.0,618.4818,0.0293,229.0
2228.9445,-0.0084,2841.0,613.5209,0.0037,73.4
2168.7,0.0015,2834.0,616.1973,0.022,77.4
2183.0556,0.0014,2829.0,609.4973,0.0365,135.6
2241.1778,-0.0253,2873.0,636.1309,-0.0362,173.4
2182.6222,-0.0174,2881.0,629.0873,0.0603,44.3
2215.0222,-0.0002,2829.0,612.78,0.0244,118.5
2175.2556,0.0063,2886.0,642.3273,0.0256,146.0
2213.3444,-0.0003,2851.0,625.61,0.0046,116.6
2175.2556,0.006,2881.0,618.1018,-0.0142,106.1
2186.9,-0.0074,2835.0,617.98,-0.015,125.2
2215.0222,0.0032,2881.0,623.0245,-0.0129,237.7
2221.3667,-0.0039,2874.0,630.6764,-0.0125,221.2
2221.5667,0.0059,2892.0,624.1136,0.0116,122.1
2260.2222,-0.0004,2839.0,605.1609,0.053,108.4
2188.5111,-0.002,2837.0,611.43,-0.0214,175.1
2226.5444,-0.0077,2879.0,633.3136,0.0049,172.5
2231.9555,0.0023,2842.0,613.6673,0.0162,37.3
2263.3222,0.0039,2858.0,611.5609,-0.0005,78.7
2241.1778,-0.0039,2835.0,611.2073,-0.0212,94.7
2243.8556,-0.0141,2853.0,609.7009,0.0403,166.0
2244.9778,0.0105,2811.0,631.6664,0.0568,170.6
2228.9445,-0.0077,2833.0,615.26,0.0183,172.4
2241.1778,-0.0014,2833.0,616.9664,0.0039,140.4
2172.1111,-0.0085,2872.0,620.8864,0.0154,51.8
2222.0111,-0.0029,2849.0,619.0173,0.0258,81.6
2260.2222,0.0058,2886.0,626.8564,0.0676,82.2
2232.0778,-0.0026,2811.0,631.2527,0.053,75.9
2231.9555,0.0087,2845.0,618.2318,0.0205,136.0
2170.7444,0.0066,2892.0,624.7109,0.0258,127.1
2185.1,-0.0006,2893.0,622.6591,0.053,227.6
2183.0556,0.0042,2886.0,629.2973,0.0605,75.1
2218.7778,-0.0013,2885.0,624.74,0.0384,105.4
2188.5111,-0.0007,2874.0,625.6218,0.0404,135.1
2260.2222,0.0118,2893.0,623.57,0.07,33.5
2218.7778,-0.0045,2838.0,611.4273,0.0441,66.2
2239.7222,-0.0116,2833.0,614.11,0.0098,195.3
2227.9778,-0.0012,2842.0,610.1709,0.1096,63.7
2269.2556,0.012,2811.0,619.0327,0.0081,81.3
2209.9555,-0.0042,2867.0,634.0909,0.0093,200.5
2178.5889,0.0097,2838.0,614.5564,0.0061,207.3
2170.7444,-0.0074,2867.0,632.7164,0.0964,75.5
2221.3667,0.0033,2837.0,614.1373,-0.0145,130.3
2194.9555,-0.0152,2844.0,619.1891,0.0076,54.5
2255.5222,0.0078,2852.0,622.3254,-0.005,149.6
2172.8111,-0.006,2815.0,616.8427,0.0246,126.1
2172.8111,0.0021,2828.0,621.7009,0.001,107.9
2165.5333,-0.0074,2837.0,601.38,0.0156,94.5
2172.8111,-0.002,2854.0,625.5091,0.0246,88.6
2246.0666,-0.0012,2828.0,622.5564,-0.0154,79.9
2172.8111,-0.0103,2831.0,622.6127,-0.0244,117.7
2243.8556,-0.0012,2838.0,617.1745,0.0599,54.0
2226.4667,-0.0029,2842.0,610.2145,0.0328,99.3
2172.8111,-0.001,2875.0,625.1473,0.0286,61.7
2173.4889,0.0016,2822.0,622.2382,-0.0123,117.7
2173.4889,0.0012,2833.0,617.6191,0.0132,172.9
2191.8445,-0.004,2856.0,625.3664,0.0348,134.2
2199.6556,-0.0062,2829.0,609.8409,0.0136,85.8
2199.6556,-0.0173,2870.0,615.9345,0.0354,206.6
2173.4889,0.0145,2870.0,614.8055,0.0135,112.5
2198.8556,-0.0001,2874.0,635.4745,0.0004,62.3
2226.4667,-0.0085,2874.0,634.6191,0.0088,103.4
2253.3444,0.0009,2829.0,618.9436,-0.007,179.7
2175.2556,-0.0035,2875.0,624.7364,0.0442,126.7
2195.3,0.0009,2881.0,621.1182,0.0784,86.4
2171.8556,0.0067,2892.0,628.2791,-0.0115,182.7
2255.5222,0.0049,2828.0,619.0327,0.045,161.6
2173.4889,0.0095,2830.0,614.9964,0.0068,121.5
2173.4889,0.0059,2845.0,640.5318,-0.0151,137.0
2172.8111,-0.0017,2854.0,618.6855,0.0648,29.9
2199.6556,-0.0088,2875.0,632.0991,0.0018,232.8
2198.8556,0.0052,2827.0,621.7909,0.0307,40.8
2255.5222,0.0038,2889.0,626.8354,0.0162,184.7
2175.2556,-0.0022,2881.0,627.7555,0.0169,101.6
2171.8556,0.0008,2835.0,616.4091,0.0207,165.1
2236.1111,0.0007,2870.0,617.3982,0.0151,119.7
2164.3666,0.0009,2870.0,616.8073,0.0034,81.4
2221.3667,0.0,2837.0,620.2,-0.0067,252.9
2173.2778,0.0,2837.0,616.6573,0.0188,171.8
2201.6333,-0.0056,2860.0,619.0327,-0.0034,135.2
2167.0889,-0.0005,2822.0,623.0027,-0.002,113.2
2199.6556,0.0102,2892.0,625.1691,0.0025,61.7
2173.2778,0.0038,2815.0,622.8718,0.0817,114.1
2236.1111,-0.0082,2875.0,626.1064,0.0375,213.4
2191.8445,-0.0107,2835.0,616.7473,0.0148,90.7
2173.2778,-0.0114,2835.0,621.9336,0.0031,102.9
2173.2778,0.0054,2837.0,620.04,-0.0442,199.9
2236.1111,0.0032,2875.0,633.5082,0.0195,146.6
2238.1444,0.0016,2874.0,625.8164,0.0146,176.4
2211.4,0.0284,2875.0,640.1427,0.0136,50.3
2173.2778,0.0079,2835.0,618.1809,0.0032,200.0
2191.2111,-0.0086,2855.0,623.6309,0.0197,334.7
2191.2111,-0.0048,2855.0,624.05,0.0023,91.8
2162.1333,-0.0009,2842.0,620.7164,0.0452,145.3
2173.4889,-0.0104,2874.0,626.9182,0.0125,112.7
2162.1333,-0.0024,2889.0,620.9536,0.0251,174.6
2208.9778,-0.0032,2836.0,623.2618,0.115,216.9
2173.4889,-0.0123,2835.0,620.5782,0.0548,104.3
2173.2778,-0.0282,2878.0,639.29,0.03,91.9
2211.4,0.0056,2837.0,606.72,-0.0067,149.6
2226.4667,0.008,2822.0,619.3036,0.0249,94.3
2208.9778,0.0033,2858.0,621.0973,-0.0242,86.9
2173.2778,-0.0033,2852.0,624.0073,0.0143,137.4
2255.5222,0.0084,2835.0,613.5473,0.0452,120.4
2200.1222,0.0009,2831.0,623.7427,-0.0284,69.4
2209.8,-0.0173,2828.0,622.6336,0.0188,116.1
2209.1,-0.0014,2877.0,624.2064,0.0485,86.2
2209.8,-0.0096,2883.0,632.8627,0.0264,281.2
2209.1,-0.002,2883.0,632.1709,0.0156,65.1
2209.8,-0.0125,2883.0,636.2818,0.0105,219.1
2191.8445,0.0094,2893.0,625.6055,-0.0014,171.3
2208.9778,0.0098,2830.0,621.1345,0.0043,89.0
2164.2667,0.0004,2815.0,622.54,0.0285,91.2
2203.1667,0.0024,2878.0,634.9482,0.0063,253.3
2199.6556,-0.0095,2852.0,623.9273,0.0035,82.4
2197.2001,0.0259,2819.0,622.6782,-0.0525,45.5
2206.7999,0.003,2831.0,618.9518,0.0209,140.0
2200.1222,0.0054,2881.0,622.76,-0.0228,119.6
2191.6445,-0.0132,2854.0,622.54,-0.0065,159.0
2209.8,0.0062,2828.0,620.0609,-0.0209,103.2
2202.4556,0.0064,2828.0,615.6464,-0.0076,174.0
2203.1667,-0.0028,2878.0,639.7155,-0.0013,104.9
2202.4556,0.0001,2828.0,619.3227,0.0123,164.5
2202.4556,0.0084,2828.0,619.0355,0.0068,105.9
2203.1667,0.0187,2824.0,618.9009,-0.0031,230.0
2203.1667,0.0196,2870.0,636.1564,-0.0453,140.6
2164.2667,-0.0007,2827.0,624.1291,0.0226,49.8
2209.8,-0.005,2827.0,622.2127,0.0064,113.0
2228.4778,0.0064,2835.0,624.47,0.0071,268.1
2206.7999,0.0079,2835.0,613.0664,0.0044,216.3
2209.1,0.002,2830.0,616.7591,-0.0084,202.1
2164.2667,-0.0035,2827.0,621.4527,0.0208,155.3
2162.1333,-0.0053,2875.0,626.1973,0.0152,192.9
2209.1,-0.0069,2823.0,617.9236,-0.0374,191.7
2162.1333,-0.0122,2834.0,615.6564,0.035,139.1
2164.3666,0.0028,2829.0,608.3682,0.0035,95.2
2224.1889,0.0084,2815.0,623.3355,0.0457,88.9
2211.4,-0.0059,2829.0,624.05,0.0227,176.6
2209.1,0.0054,2877.0,624.6227,0.0956,267.5
2203.1667,0.0168,2831.0,616.3273,-0.0085,86.4
2189.6778,0.0099,2879.0,629.3464,0.0169,182.2
2189.6778,0.0192,2837.0,605.5527,-0.0139,88.0
2189.6778,0.0014,2858.0,623.9527,0.0162,35.4
2208.9,0.004,2828.0,624.63,-0.0004,269.2
2189.6778,0.0123,2871.0,633.1882,0.0096,87.3
2189.6778,0.0052,2830.0,617.2209,0.0124,180.8
2205.2555,0.0018,2854.0,622.4309,0.0153,50.6
2210.8556,0.0039,2823.0,622.9073,0.0325,195.6
2210.8556,-0.0027,2879.0,626.2636,0.0362,139.3
2236.1111,-0.0095,2822.0,620.5091,0.0068,62.9
2210.8556,0.0039,2879.0,624.8955,0.0224,167.2
2203.1667,-0.0064,2854.0,619.5527,0.0087,46.0
2213.2889,-0.0135,2845.0,640.7609,-0.0406,96.6
2208.9,-0.0164,2834.0,627.2173,-0.0078,146.2
2210.8556,0.0039,2862.0,626.7445,-0.0208,65.4
2205.2555,0.0108,2877.0,620.0009,-0.0045,234.5
2208.9778,-0.0007,2837.0,606.9809,0.0396,203.2
2162.1333,-0.005,2831.0,621.8764,-0.0235,108.3
2203.1667,-0.0137,2858.0,626.9282,-0.0233,201.0
2208.9,0.0191,2831.0,615.8764,-0.0443,169.7
2162.1333,0.0089,2815.0,622.4209,0.0294,139.7
2211.4,-0.0123,2831.0,619.3336,0.0069,149.7
2205.2555,0.004,2854.0,617.1791,0.0299,61.4
2223.0444,-0.0075,2858.0,618.2573,0.0935,221.7
2223.0444,0.0073,2870.0,639.8009,-0.039,131.0
2206.4,0.0065,2879.0,629.5382,0.0066,75.4
2212.3,0.0099,2828.0,625.4264,-0.0343,100.1
2223.0444,0.0105,2871.0,630.7955,0.0263,99.2
2223.0444,0.0196,2828.0,617.6791,0.0254,221.4
2210.8556,0.0092,2880.0,622.0664,0.0317,48.1
2206.4,0.0123,2871.0,628.8655,0.0036,155.9
2223.0444,0.0064,2845.0,633.76,-0.035,83.9
2206.4,0.0007,2823.0,621.0336,-0.029,198.7
2207.9555,0.009,2888.0,633.5745,0.0176,66.6
2183.5889,-0.0071,2874.0,615.1636,0.009,226.6
2228.4778,0.0019,2815.0,626.5918,-0.0613,55.5
2212.3,0.005,2877.0,624.7473,0.0209,176.4
2223.0444,0.0067,2877.0,629.0127,0.0306,73.2
2212.3,-0.0073,2878.0,637.5445,0.0157,168.4
2223.0444,0.0015,2880.0,625.2818,0.01,111.8
2223.0444,-0.0034,2835.0,620.1955,-0.0491,34.2
2207.9555,0.0043,2877.0,623.1273,0.0266,61.1
2207.9555,0.0141,2867.0,625.9391,0.0433,93.2
2212.3,-0.0032,2877.0,621.3927,0.0297,65.6
2209.6667,0.009,2828.0,617.4955,0.0412,226.2
2206.4,0.0005,2871.0,632.5664,0.0085,151.7
2231.0555,0.0048,2888.0,633.9309,-0.0184,131.3
2209.6667,0.017,2826.0,613.3409,0.0264,135.1
2206.4,0.0022,2877.0,621.0782,0.0057,93.6
2212.3,0.0,2854.0,618.7664,-0.0231,227.6
2231.0555,0.0075,2878.0,639.9518,0.0173,185.7
2231.0555,0.017,2828.0,612.7745,0.0304,77.0
2207.9555,0.0012,2888.0,625.4127,-0.009,106.6
2207.9555,0.0128,2888.0,631.8055,-0.0441,173.4
2223.0444,0.0055,2855.0,629.5309,0.0376,180.8
2167.0889,0.0094,2875.0,627.6455,0.0067,95.7
2211.4,-0.007,2854.0,611.75,0.0301,106.6
2206.4,0.0001,2823.0,621.8773,-0.0145,129.0
2231.0555,0.0011,2860.0,623.5491,0.0197,217.7
2231.0555,-0.0007,2838.0,621.6509,0.0051,155.1
2231.0555,-0.0141,2835.0,619.3,-0.0294,108.9
2209.4667,-0.0039,2823.0,620.8,0.0382,117.7
2207.9555,0.0101,2871.0,631.6264,0.0198,167.6
2206.9667,0.0002,2826.0,612.6927,0.0281,78.9
2209.6667,-0.002,2827.0,615.0727,0.0287,141.4
2209.4667,-0.0015,2858.0,623.9545,-0.037,87.5
2212.3,0.0073,2878.0,634.0127,-0.0275,73.7
2209.4667,-0.0216,2859.0,623.2873,0.0336,67.0
